timestamp,voltage,current,power,anomaly_score,status,final_conclusion
1704072400000.0,254.45,0.15,38.1675,0.25039673,Normal,Conclusion: Normal - System Healthy
3404072500000.0,260.66,0.0,0.0,0.020776218,Normal,Conclusion: Normal - System Healthy
1707000.0,257.34,0.185,47.6079,0.017930355,Normal,Conclusion: Normal - System Healthy
3404072500000.0,259.25,0.0,0.0,0.014048488,Normal,Conclusion: Normal - System Healthy
1704072400000.0,264.62,0.141,37.31142,0.038751148,Normal,Conclusion: Normal - System Healthy
2448000.0,254.79,0.067,17.07093,0.1459015,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.22,0.038,9.77436,0.09174224,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.4,0.158,40.1952,0.033327345,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.41,0.116,29.62756,0.01422964,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.22,0.157,39.91254,0.048840616,Normal,Conclusion: Normal - System Healthy
179000.0,254.51,0.159,40.46709,0.21072862,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.3,0.158,40.4954,0.26427525,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.46,0.049,12.56654,0.05528315,Normal,Conclusion: Normal - System Healthy
216000.0,256.91,0.144,36.99504,0.0070933946,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.48,0.067,17.11716,0.005370609,Normal,Conclusion: Normal - System Healthy
400000.0,254.06,0.16,40.6496,0.020350292,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.53,0.221,56.47213,0.040807717,Normal,Conclusion: Normal - System Healthy
5172421500000.0,290.68562759095624,0.3964530083196908,115.24319153373192,0.015605614,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.96,0.093,23.71128,0.047392707,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.6,0.083,21.2148,0.12787779,Normal,Conclusion: Normal - System Healthy
2391000.0,256.45,0.157,40.26265,0.13565268,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.28,0.176,45.10528,0.04306568,Normal,Conclusion: Normal - System Healthy
1704072400000.0,255.03,0.067,17.08701,0.00910382,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.26,0.161,40.93586,0.010609349,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.57,0.078,20.01246,0.11424919,Normal,Conclusion: Normal - System Healthy
5172421500000.0,260.95,0.163,42.53485,0.08819657,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.0,0.163,41.402,0.012942597,Normal,Conclusion: Normal - System Healthy
5172421500000.0,259.89,0.145,37.68405,0.010821379,Normal,Conclusion: Normal - System Healthy
1704072400000.0,253.8,0.076,19.2888,0.0029263464,Normal,Conclusion: Normal - System Healthy
5172335000000.0,248.97,0.097,24.15009,0.007926759,Normal,Conclusion: Normal - System Healthy
1704072400000.0,289.3868096445028,0.4240081478887467,122.70236518079894,0.40109012,Normal,Conclusion: Normal - System Healthy
1034000.0,258.92,0.146,37.80232,0.06034943,Normal,Conclusion: Normal - System Healthy
5172421500000.0,260.97,0.151,39.40647,0.10637769,Normal,Conclusion: Normal - System Healthy
3404072500000.0,287.3225501836925,0.3839536692431717,110.3185473993341,0.12627941,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.87,0.149,38.27363,0.32541013,Normal,Conclusion: Normal - System Healthy
89000.0,254.78,0.149,37.96222,0.3130476,Normal,Conclusion: Normal - System Healthy
1704072400000.0,253.58,0.075,19.0185,0.118027344,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.47,0.149,38.51203,0.029025104,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.85,0.147,37.75695,0.010627769,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.86,0.089,22.86054,0.00603745,Normal,Conclusion: Normal - System Healthy
1281000.0,258.88,0.189,48.92832,0.011632506,Normal,Conclusion: Normal - System Healthy
584000.0,254.2,0.133,33.8086,0.0067540747,Normal,Conclusion: Normal - System Healthy
1704072400000.0,255.9,0.044,11.2596,0.0452684,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.26,0.119,30.49494,0.07433185,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.75,0.143,36.71525,0.023054356,Normal,Conclusion: Normal - System Healthy
58000.0,254.56,0.187,47.60272,0.010333369,Normal,Conclusion: Normal - System Healthy
1704072400000.0,253.68,0.13,32.9784,0.01404224,Normal,Conclusion: Normal - System Healthy
3404072500000.0,308.73476018029555,0.3718241231182764,114.79503148016975,0.18306358,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.03,0.117,30.07251,0.1396155,Normal,Conclusion: Normal - System Healthy
3404072500000.0,259.54,0.0,0.0,0.27640745,Normal,Conclusion: Normal - System Healthy
5172421500000.0,261.26,0.143,37.36018,0.31354964,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.72,0.0,0.0,0.2161032,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.45,0.157,40.26265,0.105638996,Normal,Conclusion: Normal - System Healthy
5172421500000.0,254.47,0.014,3.56258,0.014654218,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.16,0.097,24.94452,0.012656884,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.43,0.144,36.63792,0.011195004,Normal,Conclusion: Normal - System Healthy
3404072500000.0,301.0466508611707,0.2552147006270722,76.8315308743164,0.058412172,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.08,0.137,35.21996,0.1715491,Normal,Conclusion: Normal - System Healthy
2222000.0,255.45,0.013,3.32085,0.2408074,Normal,Conclusion: Normal - System Healthy
2333000.0,253.53,0.0,0.0,0.21134564,Normal,Conclusion: Normal - System Healthy
530000.0,318.1931753656017,0.3457189549542183,110.00541206096014,0.062051896,Normal,Conclusion: Normal - System Healthy
5172421500000.0,264.42,0.149,39.39858,0.28855807,Normal,Conclusion: Normal - System Healthy
3404072500000.0,259.83,0.144,37.41552,0.3574932,Normal,Conclusion: Normal - System Healthy
175000.0,254.19,0.159,40.41621,0.29866725,Normal,Conclusion: Normal - System Healthy
2411000.0,311.1773086364682,0.2911215559583923,90.59042226919348,0.035957985,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.23,0.154,39.15142,0.3068842,Normal,Conclusion: Normal - System Healthy
3404072500000.0,265.35,0.145,38.47575,0.3075653,Normal,Conclusion: Normal - System Healthy
5172421500000.0,311.53413969904256,0.3684402445410503,114.78171461360095,0.28687292,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.99,0.086,21.92914,0.38109016,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.16,0.139,35.74524,0.37148747,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.79,0.0,0.0,0.23473914,Normal,Conclusion: Normal - System Healthy
3404072500000.0,261.24,0.151,39.44724,0.08460131,Normal,Conclusion: Normal - System Healthy
1924000.0,257.38,0.14,36.0332,0.044639707,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.24,0.145,36.8648,0.018973988,Normal,Conclusion: Normal - System Healthy
1254000.0,301.3128284814547,0.3539531927181047,106.65063764793358,0.01388677,Normal,Conclusion: Normal - System Healthy
5172421500000.0,282.6474955851669,0.3060675401953177,86.50922371611894,0.1714827,Normal,Conclusion: Normal - System Healthy
3404072500000.0,259.62,0.148,38.42376,0.3688917,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.63,0.135,34.64505,0.37793484,Normal,Conclusion: Normal - System Healthy
1704072400000.0,260.02,0.148,38.48296,0.27997646,Normal,Conclusion: Normal - System Healthy
1704072400000.0,259.25,0.148,38.369,0.10312189,Normal,Conclusion: Normal - System Healthy
5172421500000.0,252.19,0.173,43.62887,0.033030618,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.7,0.143,36.8511,0.015813485,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.58,0.161,41.30938,0.008841469,Normal,Conclusion: Normal - System Healthy
5172421500000.0,228.0,4.4,1003.0,0.013239196,Normal,Conclusion: Normal - System Healthy
1943000.0,319.914075139411,0.3576287607408302,114.4104742356564,0.9357801,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
5172421500000.0,256.95,0.084,21.5838,0.05926435,Normal,Conclusion: Normal - System Healthy
1701000.0,302.69344334860017,0.4392849208455689,132.96866530186253,0.0144939795,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.13,0.111,28.65243,0.24417965,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.29,0.151,38.85079,0.35995567,Normal,Conclusion: Normal - System Healthy
5172421500000.0,303.454860564818,0.4430108789171859,134.43380449051213,0.32768908,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.04,0.146,37.38184,0.4194792,Normal,Conclusion: Normal - System Healthy
1704072400000.0,253.96,0.123,31.23708,0.39694127,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.06,0.096,24.58176,0.19988249,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.36,0.0,0.0,0.047443215,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.89,0.076,19.37164,0.044490173,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.53,0.156,40.17468,0.026298363,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.76,0.108,27.51408,0.014640929,Normal,Conclusion: Normal - System Healthy
5172335000000.0,255.06,0.166,42.33996,0.02109,Normal,Conclusion: Normal - System Healthy
5172421500000.0,259.07,0.145,37.56515,0.100301325,Normal,Conclusion: Normal - System Healthy
2429000.0,255.28,0.066,16.84848,0.013417418,Normal,Conclusion: Normal - System Healthy
3404072500000.0,259.05,0.0,0.0,0.0036920463,Normal,Conclusion: Normal - System Healthy
3404072500000.0,312.2596855435463,0.4395583336388737,137.25634704011992,0.013047291,Normal,Conclusion: Normal - System Healthy
657000.0,317.7095074682811,0.3379763628083579,107.37830376376448,0.23872449,Normal,Conclusion: Normal - System Healthy
5172421500000.0,227.0,4.45,1010.0,0.38666302,Normal,Conclusion: Normal - System Healthy
3404072500000.0,293.16097654305275,0.2893897334328451,84.8377768547066,0.01252296,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.21,0.142,36.09782,0.1677571,Normal,Conclusion: Normal - System Healthy
886000.0,257.15,0.138,35.4867,0.24350467,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.19,0.076,19.39444,0.19125918,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.81,0.063,16.05303,0.085103385,Normal,Conclusion: Normal - System Healthy
3404072500000.0,261.11,0.0,0.0,0.04152782,Normal,Conclusion: Normal - System Healthy
5172421500000.0,264.18,0.149,39.36282,0.05009778,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.93,0.084,21.58212,0.06615213,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.03,0.117,30.07251,0.019720107,Normal,Conclusion: Normal - System Healthy
1001000.0,262.31,0.139,36.46109,0.0087195905,Normal,Conclusion: Normal - System Healthy
1362000.0,258.0,0.183,47.214,0.0068032,Normal,Conclusion: Normal - System Healthy
5172421500000.0,299.2092099288643,0.2949652209854875,88.25631072756057,0.0014028135,Normal,Conclusion: Normal - System Healthy
1528000.0,256.48,0.045,11.5416,0.15559931,Normal,Conclusion: Normal - System Healthy
5172421500000.0,296.0320113003268,0.3737601600515282,110.64497192398596,0.3294563,Normal,Conclusion: Normal - System Healthy
5172335000000.0,255.77,0.217,55.50209,0.38976568,Normal,Conclusion: Normal - System Healthy
5172421500000.0,265.03,0.143,37.89929,0.34192654,Normal,Conclusion: Normal - System Healthy
5172421500000.0,264.57,0.142,37.56894,0.26588982,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.3,0.16,41.168,0.22327632,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.97,0.117,30.06549,0.098748684,Normal,Conclusion: Normal - System Healthy
649000.0,253.95,0.135,34.28325,0.046463247,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.8,0.168,43.1424,0.024764905,Normal,Conclusion: Normal - System Healthy
1704072400000.0,259.95,0.0,0.0,0.013298773,Normal,Conclusion: Normal - System Healthy
1098000.0,259.25,0.148,38.369,0.011868998,Normal,Conclusion: Normal - System Healthy
5172335000000.0,255.56,0.145,37.0562,0.021793764,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.06,0.16,40.6496,0.010751496,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.22,0.156,40.28232,0.07376274,Normal,Conclusion: Normal - System Healthy
3404072500000.0,259.93,0.142,36.91006,0.015933981,Normal,Conclusion: Normal - System Healthy
5172335000000.0,257.01,0.15,38.5515,0.0021169106,Normal,Conclusion: Normal - System Healthy
3404072500000.0,292.51889855893114,0.4396366998036346,128.60204319264267,0.002049244,Normal,Conclusion: Normal - System Healthy
1704072400000.0,315.3684392069803,0.4241518909416092,133.76411983294466,0.116823055,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.51,0.189,48.85839,0.36648837,Normal,Conclusion: Normal - System Healthy
1789000.0,257.25,0.182,46.8195,0.38871008,Normal,Conclusion: Normal - System Healthy
3404072500000.0,312.41582448754264,0.3534590781815639,110.42620933270008,0.3269729,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.91,0.053,13.61623,0.3780466,Normal,Conclusion: Normal - System Healthy
915000.0,261.27,0.143,37.36161,0.3819624,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.36,0.156,40.14816,0.3209042,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.02,0.065,16.5763,0.11782771,Normal,Conclusion: Normal - System Healthy
1045000.0,259.51,0.142,36.85042,0.025713317,Normal,Conclusion: Normal - System Healthy
217000.0,254.83,0.111,28.28613,0.016836466,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.37,0.145,36.88365,0.0101371175,Normal,Conclusion: Normal - System Healthy
3404072500000.0,253.68,0.13,32.9784,0.07665086,Normal,Conclusion: Normal - System Healthy
1704072400000.0,259.34,0.0,0.0,0.2546998,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.38,0.0,0.0,0.0326059,Normal,Conclusion: Normal - System Healthy
1704072400000.0,290.48627201635594,0.3246951107631473,94.31947226752442,0.015188877,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.05,0.173,44.46965,0.14018872,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.92,0.19,49.1948,0.21506155,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.95,0.084,21.4158,0.075809754,Normal,Conclusion: Normal - System Healthy
1704072400000.0,249.77,0.103,25.72631,0.009167248,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.72,0.086,21.90592,0.18100448,Normal,Conclusion: Normal - System Healthy
1272000.0,258.97,0.183,47.39151,0.116697684,Normal,Conclusion: Normal - System Healthy
3404072500000.0,249.36,0.132,32.91552,0.0076983203,Normal,Conclusion: Normal - System Healthy
3404072500000.0,258.12,0.148,38.20176,0.24842079,Normal,Conclusion: Normal - System Healthy
161000.0,253.53,0.154,39.04362,0.040063255,Normal,Conclusion: Normal - System Healthy
1431000.0,308.6257202883095,0.3308388938951459,102.105391927777,0.03458007,Normal,Conclusion: Normal - System Healthy
3404072500000.0,300.5400291686971,0.3220300864907226,96.78293158711983,0.072949946,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.92,0.146,37.65632,0.33296195,Normal,Conclusion: Normal - System Healthy
3404072500000.0,309.5932169859034,0.3203355225098079,99.1737049286717,0.379554,Normal,Conclusion: Normal - System Healthy
3404072500000.0,255.48,0.145,37.0446,0.40808728,Normal,Conclusion: Normal - System Healthy
5172421500000.0,261.19,0.0,0.0,0.3798327,Normal,Conclusion: Normal - System Healthy
1975000.0,257.84,0.122,31.45648,0.32843024,Normal,Conclusion: Normal - System Healthy
1794000.0,259.11,0.0,0.0,0.17543451,Normal,Conclusion: Normal - System Healthy
3404072500000.0,250.85,0.212,53.1802,0.095949724,Normal,Conclusion: Normal - System Healthy
3404072500000.0,260.91,0.141,36.78831,0.026651207,Normal,Conclusion: Normal - System Healthy
3404072500000.0,249.01,0.093,23.15793,0.009450099,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.56,0.164,42.23984,0.21362506,Normal,Conclusion: Normal - System Healthy
5172335000000.0,256.55,0.113,28.99015,0.10308947,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.53,0.078,20.08734,0.01752221,Normal,Conclusion: Normal - System Healthy
5172335000000.0,253.72,0.138,35.01336,0.004756592,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.89,0.154,39.56106,0.014750102,Normal,Conclusion: Normal - System Healthy
5172421500000.0,231.0,0.2,46.0,0.01253748,Normal,Conclusion: Normal - System Healthy
1704072400000.0,266.63,0.142,37.86146,0.77969176,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
1136000.0,257.11,0.104,26.73944,0.0071080932,Normal,Conclusion: Normal - System Healthy
1704072400000.0,302.2661368843859,0.413205831886395,124.89813054239964,0.0011100015,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.31,0.113,28.73703,0.04913486,Normal,Conclusion: Normal - System Healthy
5172335000000.0,255.95,0.108,27.6426,0.2010017,Normal,Conclusion: Normal - System Healthy
1704072400000.0,301.15339879376546,0.4026116221459662,121.247858403129,0.20871022,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.68,0.048,12.32064,0.35729316,Normal,Conclusion: Normal - System Healthy
5172335000000.0,288.18627968778685,0.4056707048967553,116.90873122251796,0.43991745,Normal,Conclusion: Normal - System Healthy
305000.0,254.04,0.162,41.15448,0.4436917,Normal,Conclusion: Normal - System Healthy
5172421500000.0,319.62359281904475,0.2864192504795427,91.54634989080934,0.36829066,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.81,0.0,0.0,0.3852874,Normal,Conclusion: Normal - System Healthy
3404072500000.0,312.7100040643326,0.2808090713120995,87.81180583130809,0.3925005,Normal,Conclusion: Normal - System Healthy
5172421500000.0,254.25,0.154,39.1545,0.41075972,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.39,0.099,25.18461,0.37361777,Normal,Conclusion: Normal - System Healthy
299000.0,254.0,0.163,41.402,0.16156787,Normal,Conclusion: Normal - System Healthy
1704072400000.0,249.39,0.113,28.18107,0.01268134,Normal,Conclusion: Normal - System Healthy
2075000.0,257.21,0.117,30.09357,0.20829137,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.2,0.101,26.0782,0.0484198,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.19,0.0,0.0,0.011159241,Normal,Conclusion: Normal - System Healthy
1902000.0,317.05413368298355,0.4471096251159151,141.75795485245,0.022001976,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.15,0.138,35.4867,0.19752237,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.2,0.097,24.6574,0.3156721,Normal,Conclusion: Normal - System Healthy
2091000.0,311.32781703031503,0.4344809509136135,135.26600598919077,0.18553673,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.76,0.139,35.82864,0.34336874,Normal,Conclusion: Normal - System Healthy
3404072500000.0,260.08,0.137,35.63096,0.34593686,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.07,0.15,38.5605,0.2660884,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.11,0.108,27.87588,0.06510618,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.15,0.126,32.5269,0.019451264,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.01,0.145,37.26645,0.012093764,Normal,Conclusion: Normal - System Healthy
1704072400000.0,261.39,0.0,0.0,0.010203669,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.68,0.067,17.13056,0.02285198,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.43,0.0,0.0,0.064260535,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.79,0.142,36.60618,0.071091734,Normal,Conclusion: Normal - System Healthy
5172421500000.0,265.33,0.144,38.20752,0.007906032,Normal,Conclusion: Normal - System Healthy
1309000.0,256.89,0.191,49.06599,0.005627401,Normal,Conclusion: Normal - System Healthy
2374000.0,255.0,0.157,40.035,0.0012971867,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.87,0.159,40.52433,0.0059876256,Normal,Conclusion: Normal - System Healthy
3404072500000.0,301.5103650608576,0.4143533340455888,124.93182501226894,0.10147696,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.41,0.144,36.92304,0.16163145,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.51,0.067,17.05217,0.28952307,Normal,Conclusion: Normal - System Healthy
1772000.0,257.43,0.148,38.09964,0.2209358,Normal,Conclusion: Normal - System Healthy
1991000.0,257.58,0.153,39.40974,0.05317734,Normal,Conclusion: Normal - System Healthy
5172421500000.0,258.35,0.16,41.336,0.00708802,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.64,0.148,37.68672,0.002610447,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.68,0.071,18.22428,0.016845545,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.75,0.019,4.85925,0.04946164,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.49,0.147,37.70403,0.09986035,Normal,Conclusion: Normal - System Healthy
1901000.0,313.2947185697748,0.3294837147764157,103.2255076942011,0.058802146,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.18,0.169,42.95642,0.20094262,Normal,Conclusion: Normal - System Healthy
846000.0,256.38,0.12,30.7656,0.22284634,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.49,0.18,45.8082,0.061181735,Normal,Conclusion: Normal - System Healthy
248000.0,257.2,0.133,34.2076,0.011423895,Normal,Conclusion: Normal - System Healthy
2423000.0,255.16,0.157,40.06012,0.0060307183,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.46,0.156,39.69576,0.029255938,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.8,0.171,43.5708,0.17777395,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.17,0.16,40.6672,0.18750079,Normal,Conclusion: Normal - System Healthy
1097000.0,259.83,0.144,37.41552,0.10302983,Normal,Conclusion: Normal - System Healthy
1704072400000.0,260.08,0.137,35.63096,0.006312408,Normal,Conclusion: Normal - System Healthy
3404072500000.0,260.08,0.0,0.0,0.003428504,Normal,Conclusion: Normal - System Healthy
1704072400000.0,254.81,0.089,22.67809,0.044223703,Normal,Conclusion: Normal - System Healthy
5172421500000.0,259.2,0.143,37.0656,0.048697937,Normal,Conclusion: Normal - System Healthy
1019000.0,291.8262363649623,0.367446566866604,107.23054867390752,0.01737174,Normal,Conclusion: Normal - System Healthy
1704072400000.0,258.87,0.149,38.57163,0.15440233,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.64,0.037,9.53268,0.21722801,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.55,0.052,13.3406,0.1789669,Normal,Conclusion: Normal - System Healthy
1704072400000.0,299.70489980819514,0.3139911915932007,94.10469861709603,0.08687219,Normal,Conclusion: Normal - System Healthy
5172335000000.0,256.61,0.155,39.77455,0.31182232,Normal,Conclusion: Normal - System Healthy
899000.0,257.84,0.143,36.87112,0.30834624,Normal,Conclusion: Normal - System Healthy
2177000.0,0.0,0.0,0.0,0.14892632,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.84,0.13,33.5192,0.80181247,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
5172421500000.0,223.0,4.4,981.0,0.0057623633,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.27,0.078,19.98906,0.8766903,Abnormal,Conclusion: Abnormal - High Voltage (Overvoltage Risk)
3404072500000.0,254.45,0.084,21.3738,0.026342595,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.31,0.051,13.07181,0.053113304,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.83,0.152,39.03816,0.24747428,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.13,0.195,50.14035,0.4128268,Normal,Conclusion: Normal - System Healthy
2324000.0,253.64,0.061,15.47204,0.18586373,Normal,Conclusion: Normal - System Healthy
1704072400000.0,256.57,0.078,20.01246,0.19802046,Normal,Conclusion: Normal - System Healthy
571000.0,253.9,0.143,36.3077,0.17123878,Normal,Conclusion: Normal - System Healthy
843000.0,259.58,0.129,33.48582,0.109555595,Normal,Conclusion: Normal - System Healthy
2298000.0,258.45,0.165,42.64425,0.01649775,Normal,Conclusion: Normal - System Healthy
3404072500000.0,260.63,0.141,36.74883,0.0047330055,Normal,Conclusion: Normal - System Healthy
1414000.0,256.21,0.061,15.62881,0.0038672157,Normal,Conclusion: Normal - System Healthy
5172335000000.0,257.18,0.151,38.83418,0.0050896667,Normal,Conclusion: Normal - System Healthy
1704072400000.0,257.18,0.072,18.51696,0.005239083,Normal,Conclusion: Normal - System Healthy
5172335000000.0,248.96,0.119,29.62624,0.015395591,Normal,Conclusion: Normal - System Healthy
5172421500000.0,299.0792704096329,0.2917713430890754,87.26276041751936,0.30262408,Normal,Conclusion: Normal - System Healthy
1689000.0,257.41,0.164,42.21524,0.09956337,Normal,Conclusion: Normal - System Healthy
1704072400000.0,255.4,0.127,32.4358,0.12749965,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.14,0.176,44.72864,0.03947263,Normal,Conclusion: Normal - System Healthy
5172335000000.0,254.21,0.158,40.16518,0.011914999,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.42,0.098,25.22716,0.044732615,Normal,Conclusion: Normal - System Healthy
5172421500000.0,261.96,0.141,36.93636,0.025621198,Normal,Conclusion: Normal - System Healthy
30000.0,255.95,0.219,56.05305,0.00914927,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.05,0.078,19.9719,0.0073521263,Normal,Conclusion: Normal - System Healthy
2457000.0,251.94,0.157,39.55458,0.018853327,Normal,Conclusion: Normal - System Healthy
5172421500000.0,256.76,0.05,12.838,0.2347961,Normal,Conclusion: Normal - System Healthy
3404072500000.0,256.44,0.137,35.13228,0.033189565,Normal,Conclusion: Normal - System Healthy
3404072500000.0,257.76,0.182,46.91232,0.005989305,Normal,Conclusion: Normal - System Healthy
5172335000000.0,257.31,0.15,38.5965,0.0021718557,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.58,0.153,39.40974,0.0017013063,Normal,Conclusion: Normal - System Healthy
2223000.0,255.01,0.0,0.0,0.001552155,Normal,Conclusion: Normal - System Healthy
5172421500000.0,257.44,0.093,23.94192,0.00550355,Normal,Conclusion: Normal - System Healthy
210000.0,256.65,0.15,38.4975,0.014458436,Normal,Conclusion: Normal - System Healthy
5172421500000.0,254.21,0.186,47.28306,0.025932053,Normal,Conclusion: Normal - System Healthy
1354000.0,293.07422875349715,0.3175071353906349,93.05315882834252,0.015408586,Normal,Conclusion: Normal - System Healthy
2154000.0,259.02,0.201,52.06302,0.0790741,Normal,Conclusion: Normal - System Healthy
3404072500000.0,254.62,0.092,23.42504,0.14851518,Normal,Conclusion: Normal - System Healthy
1500000.0,257.43,0.103,26.51529,0.09488844,Normal,Conclusion: Normal - System Healthy
1704072400000.0,266.39,0.14,37.2946,0.0561668,Normal,Conclusion: Normal - System Healthy
1000.0,256.35,0.114,29.2239,0.104700245,Normal,Conclusion: Normal - System Healthy
5172421500000.0,302.6664776232253,0.3862343846069436,116.90020072595767,0.058649316,Normal,Conclusion: Normal - System Healthy
2092000.0,260.57,0.0,0.0,0.30814764,Normal,Conclusion: Normal - System Healthy
5172421500000.0,255.4,0.184,46.9936,0.37768108,Normal,Conclusion: Normal - System Healthy
1881000.0,257.76,0.142,36.60192,0.24042538,Normal,Conclusion: Normal - System Healthy
